year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,5,DL,Delta Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",24.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,125.00,0.00,0.00,125.00,0.00,0.00
2025,5,DL,Delta Air Lines Network,PVD,"Providence, RI: Rhode Island Tf Green International",92.00,29.00,14.09,0.32,6.23,0.00,8.36,1.00,0.00,1531.00,714.00,39.00,412.00,0.00,366.00
2025,5,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",84.00,21.00,11.37,1.60,2.62,0.00,5.41,0.00,0.00,984.00,522.00,58.00,79.00,0.00,325.00
2025,5,DL,Delta Air Lines Network,RAP,"Rapid City, SD: Rapid City Regional",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,DL,Delta Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",1011.00,213.00,76.28,7.30,50.65,0.00,78.78,2.00,0.00,13401.00,5196.00,530.00,2035.00,0.00,5640.00
2025,5,DL,Delta Air Lines Network,RIC,"Richmond, VA: Richmond International",278.00,60.00,27.84,2.12,10.26,1.00,18.79,0.00,0.00,3705.00,2007.00,201.00,430.00,46.00,1021.00
2025,5,DL,Delta Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",93.00,22.00,9.19,1.00,6.47,0.69,4.66,0.00,0.00,909.00,439.00,47.00,227.00,44.00,152.00
2025,5,DL,Delta Air Lines Network,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",31.00,9.00,1.99,0.17,3.24,0.00,3.60,0.00,1.00,371.00,135.00,15.00,133.00,0.00,88.00
2025,5,DL,Delta Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",91.00,35.00,16.60,1.92,7.29,0.00,9.19,1.00,0.00,1605.00,748.00,123.00,235.00,0.00,499.00
2025,5,DL,Delta Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",620.00,118.00,48.95,1.38,41.37,0.00,26.31,2.00,1.00,6237.00,3358.00,83.00,1614.00,0.00,1182.00
2025,5,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",845.00,163.00,61.55,2.00,59.37,0.00,40.08,1.00,2.00,7958.00,3994.00,78.00,1697.00,0.00,2189.00
2025,5,DL,Delta Air Lines Network,SAT,"San Antonio, TX: San Antonio International",618.00,163.00,69.69,1.99,54.06,0.00,37.26,2.00,1.00,9771.00,4403.00,77.00,1999.00,0.00,3292.00
2025,5,DL,Delta Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",332.00,77.00,32.55,2.78,26.55,0.00,15.12,1.00,4.00,5673.00,2893.00,274.00,1616.00,0.00,890.00
2025,5,DL,Delta Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",42.00,16.00,9.53,0.00,0.82,0.00,5.66,0.00,0.00,930.00,519.00,0.00,50.00,0.00,361.00
2025,5,DL,Delta Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",229.00,61.00,25.93,0.55,17.30,1.00,16.23,0.00,1.00,3911.00,1659.00,30.00,967.00,19.00,1236.00
2025,5,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2753.00,396.00,133.61,16.16,93.89,0.96,151.38,7.00,0.00,28519.00,10261.00,2608.00,4159.00,174.00,11317.00
2025,5,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1139.00,226.00,87.17,3.47,90.90,0.00,44.45,1.00,2.00,12914.00,6464.00,334.00,3637.00,0.00,2479.00
2025,5,DL,Delta Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",227.00,46.00,20.10,0.00,12.91,0.00,12.98,0.00,0.00,2472.00,1590.00,0.00,362.00,0.00,520.00
2025,5,DL,Delta Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",312.00,74.00,32.72,2.01,26.87,0.00,12.41,0.00,0.00,3657.00,1706.00,178.00,1188.00,0.00,585.00
2025,5,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4755.00,711.00,245.83,30.70,146.86,0.00,287.61,3.00,2.00,50514.00,22427.00,2789.00,5128.00,0.00,20170.00
2025,5,DL,Delta Air Lines Network,SMF,"Sacramento, CA: Sacramento International",329.00,63.00,31.14,0.00,16.91,0.00,14.96,1.00,0.00,3042.00,1610.00,0.00,500.00,0.00,932.00
2025,5,DL,Delta Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",375.00,85.00,39.10,1.34,27.88,0.00,16.68,1.00,2.00,5031.00,2922.00,80.00,891.00,0.00,1138.00
2025,5,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",251.00,60.00,22.64,1.92,22.02,0.00,13.42,1.00,0.00,3438.00,1683.00,119.00,940.00,0.00,696.00
2025,5,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",483.00,85.00,47.17,0.06,17.99,0.00,19.77,0.00,0.00,5113.00,3186.00,11.00,646.00,0.00,1270.00
2025,5,DL,Delta Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",92.00,16.00,4.27,0.34,10.86,0.00,0.53,0.00,0.00,696.00,192.00,23.00,471.00,0.00,10.00
2025,5,DL,Delta Air Lines Network,STX,"Christiansted, VI: Henry E. Rohlsen",5.00,3.00,1.63,0.00,1.37,0.00,0.00,0.00,0.00,167.00,104.00,0.00,63.00,0.00,0.00
2025,5,DL,Delta Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",121.00,29.00,13.61,0.00,9.28,0.00,6.11,0.00,0.00,1780.00,970.00,0.00,501.00,0.00,309.00
2025,5,DL,Delta Air Lines Network,TLH,"Tallahassee, FL: Tallahassee International",106.00,26.00,9.62,0.34,5.90,0.00,10.13,0.00,0.00,1639.00,442.00,60.00,306.00,0.00,831.00
2025,5,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1168.00,281.00,116.87,4.58,76.31,0.00,83.24,1.00,3.00,18069.00,8739.00,282.00,2911.00,0.00,6137.00
2025,5,DL,Delta Air Lines Network,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",34.00,10.00,5.02,0.00,3.70,0.00,1.27,0.00,0.00,1186.00,288.00,0.00,863.00,0.00,35.00
2025,5,DL,Delta Air Lines Network,TUL,"Tulsa, OK: Tulsa International",138.00,35.00,14.90,1.40,8.08,0.00,10.63,1.00,0.00,1797.00,864.00,74.00,272.00,0.00,587.00
2025,5,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",74.00,17.00,8.81,0.21,6.79,0.00,1.19,0.00,0.00,1638.00,1127.00,167.00,296.00,0.00,48.00
2025,5,DL,Delta Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",33.00,13.00,5.94,0.77,1.58,0.00,4.70,0.00,0.00,673.00,320.00,27.00,86.00,0.00,240.00
2025,5,DL,Delta Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",157.00,38.00,19.10,1.53,6.77,0.00,10.60,0.00,2.00,1850.00,1052.00,32.00,201.00,0.00,565.00
2025,5,DL,Delta Air Lines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",259.00,62.00,25.87,1.60,13.88,0.00,20.64,1.00,0.00,3135.00,1172.00,83.00,598.00,0.00,1282.00
2025,5,DL,Delta Air Lines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",7.00,5.00,1.74,0.00,3.26,0.00,0.00,0.00,0.00,193.00,134.00,0.00,59.00,0.00,0.00
2025,5,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1274.00,534.00,102.14,10.99,175.71,0.00,245.16,20.00,2.00,48550.00,8009.00,2487.00,10286.00,0.00,27768.00
2025,5,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",141.00,41.00,10.79,2.65,9.82,0.00,17.73,1.00,1.00,3922.00,1093.00,243.00,571.00,0.00,2015.00
2025,5,F9,Frontier Airlines,BDL,"Hartford, CT: Bradley International",63.00,14.00,4.03,1.33,4.81,0.00,3.83,0.00,0.00,1061.00,202.00,373.00,267.00,0.00,219.00
2025,5,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",56.00,22.00,4.30,1.17,7.33,0.00,9.20,1.00,1.00,1618.00,280.00,113.00,367.00,0.00,858.00
2025,5,F9,Frontier Airlines,BOI,"Boise, ID: Boise Air Terminal",7.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,22.00,0.00,0.00,0.00,0.00
2025,5,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",88.00,12.00,4.59,1.00,3.12,0.00,3.29,2.00,1.00,980.00,611.00,22.00,92.00,0.00,255.00
2025,5,F9,Frontier Airlines,BQN,"Aguadilla, PR: Rafael Hernandez",33.00,9.00,1.16,4.29,0.00,0.00,3.55,1.00,0.00,466.00,35.00,222.00,0.00,0.00,209.00
2025,5,F9,Frontier Airlines,BTV,"Burlington, VT: Burlington International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,F9,Frontier Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",79.00,15.00,3.46,0.00,1.71,0.00,9.84,0.00,0.00,810.00,190.00,0.00,69.00,0.00,551.00
2025,5,F9,Frontier Airlines,BUR,"Burbank, CA: Bob Hope",18.00,4.00,1.34,0.00,0.33,0.00,2.33,0.00,0.00,415.00,137.00,0.00,23.00,0.00,255.00
2025,5,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",243.00,85.00,23.37,2.65,25.54,0.00,33.44,4.00,2.00,6899.00,2133.00,187.00,1474.00,0.00,3105.00
2025,5,F9,Frontier Airlines,CHS,"Charleston, SC: Charleston AFB/International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,F9,Frontier Airlines,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",13.00,5.00,1.21,1.00,0.02,0.00,2.77,1.00,0.00,854.00,363.00,149.00,7.00,0.00,335.00
2025,5,F9,Frontier Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",513.00,105.00,28.76,3.99,19.36,0.00,52.89,1.00,0.00,8185.00,2651.00,283.00,717.00,0.00,4534.00
2025,5,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",199.00,59.00,17.32,2.94,12.82,0.00,25.93,4.00,0.00,4265.00,1376.00,126.00,651.00,0.00,2112.00
2025,5,F9,Frontier Airlines,CMH,"Columbus, OH: John Glenn Columbus International",16.00,5.00,0.71,1.00,0.00,0.00,3.29,1.00,0.00,251.00,17.00,66.00,0.00,0.00,168.00
2025,5,F9,Frontier Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",274.00,70.00,19.67,2.04,13.94,0.00,34.35,0.00,0.00,7285.00,2696.00,152.00,686.00,0.00,3751.00
2025,5,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",92.00,24.00,6.92,1.67,10.46,0.00,4.96,1.00,1.00,1033.00,154.00,181.00,398.00,0.00,300.00
2025,5,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1784.00,545.00,111.61,13.09,243.07,0.00,177.23,27.00,6.00,52004.00,11994.00,1110.00,18722.00,0.00,20178.00
2025,5,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",696.00,238.00,49.36,7.45,85.95,0.00,95.24,10.00,3.00,26133.00,5779.00,1345.00,5822.00,0.00,13187.00
2025,5,F9,Frontier Airlines,DSM,"Des Moines, IA: Des Moines International",11.00,2.00,0.95,0.08,0.55,0.00,0.41,0.00,0.00,107.00,21.00,7.00,44.00,0.00,35.00
2025,5,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",178.00,47.00,17.94,1.79,5.31,0.00,21.97,0.00,0.00,4261.00,1815.00,292.00,426.00,0.00,1728.00
2025,5,F9,Frontier Airlines,ELP,"El Paso, TX: El Paso International",48.00,7.00,3.56,0.00,0.00,0.00,3.44,1.00,0.00,370.00,178.00,0.00,0.00,0.00,192.00
2025,5,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",93.00,51.00,10.66,0.46,31.24,0.00,8.64,2.00,0.00,4441.00,739.00,16.00,2183.00,0.00,1503.00
2025,5,F9,Frontier Airlines,FAR,"Fargo, ND: Hector International",12.00,4.00,0.47,0.00,0.64,0.00,2.89,0.00,0.00,248.00,27.00,0.00,31.00,0.00,190.00
2025,5,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",130.00,38.00,10.11,0.28,9.92,0.00,17.69,0.00,0.00,3637.00,593.00,165.00,618.00,0.00,2261.00
2025,5,F9,Frontier Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",12.00,5.00,3.60,0.00,1.40,0.00,0.00,0.00,0.00,201.00,128.00,0.00,73.00,0.00,0.00
2025,5,F9,Frontier Airlines,GEG,"Spokane, WA: Spokane International",5.00,1.00,0.66,0.00,0.34,0.00,0.00,0.00,0.00,29.00,19.00,0.00,10.00,0.00,0.00
2025,5,F9,Frontier Airlines,GRB,"Green Bay, WI: Green Bay Austin Straubel International",6.00,1.00,0.00,0.16,0.09,0.00,0.75,0.00,0.00,114.00,0.00,18.00,10.00,0.00,86.00
2025,5,F9,Frontier Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",32.00,10.00,2.30,1.52,3.97,0.00,2.21,0.00,0.00,764.00,245.00,119.00,164.00,0.00,236.00
2025,5,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",134.00,44.00,13.37,1.68,16.65,0.00,12.30,1.00,0.00,2975.00,955.00,47.00,807.00,0.00,1166.00
2025,5,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",315.00,95.00,24.02,1.15,34.00,0.00,35.83,2.00,1.00,7123.00,1377.00,131.00,2666.00,0.00,2949.00
2025,5,F9,Frontier Airlines,IND,"Indianapolis, IN: Indianapolis International",84.00,16.00,5.93,0.05,5.56,0.00,4.46,1.00,0.00,955.00,251.00,10.00,205.00,0.00,489.00
2025,5,F9,Frontier Airlines,ISP,"Islip, NY: Long Island MacArthur",124.00,34.00,6.53,0.46,6.04,0.00,20.97,2.00,0.00,2532.00,490.00,27.00,228.00,0.00,1787.00
2025,5,F9,Frontier Airlines,JAX,"Jacksonville, FL: Jacksonville International",38.00,8.00,1.28,0.87,2.42,0.00,3.43,0.00,0.00,342.00,42.00,13.00,97.00,0.00,190.00
2025,5,F9,Frontier Airlines,JFK,"New York, NY: John F. Kennedy International",278.00,84.00,30.17,4.67,26.31,0.00,22.86,0.00,0.00,6631.00,3304.00,267.00,1246.00,0.00,1814.00
2025,5,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",1095.00,299.00,75.44,11.32,63.65,0.00,148.59,9.00,0.00,29350.00,8069.00,2253.00,3031.00,0.00,15997.00
2025,5,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",441.00,115.00,43.82,1.04,27.07,0.00,43.07,5.00,1.00,7366.00,3532.00,68.00,961.00,0.00,2805.00
2025,5,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",216.00,82.00,16.34,2.95,39.39,0.00,23.32,6.00,1.00,7492.00,1099.00,301.00,3941.00,0.00,2151.00
2025,5,F9,Frontier Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",10.00,3.00,0.00,0.75,0.73,0.00,1.52,1.00,0.00,164.00,0.00,36.00,47.00,0.00,81.00
2025,5,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",19.00,9.00,3.68,1.21,1.32,0.00,2.79,0.00,0.00,775.00,231.00,52.00,100.00,0.00,392.00
2025,5,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1444.00,464.00,82.91,8.35,129.46,0.00,243.27,9.00,11.00,39760.00,6726.00,854.00,7700.00,0.00,24480.00
2025,5,F9,Frontier Airlines,MDT,"Harrisburg, PA: Harrisburg International",10.00,3.00,1.02,0.00,0.14,0.00,1.84,0.00,0.00,217.00,67.00,0.00,6.00,0.00,144.00
2025,5,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",164.00,54.00,12.12,3.22,8.73,0.00,29.93,1.00,0.00,6829.00,2826.00,533.00,488.00,0.00,2982.00
2025,5,F9,Frontier Airlines,MEM,"Memphis, TN: Memphis International",9.00,1.00,0.80,0.00,0.20,0.00,0.00,0.00,0.00,51.00,41.00,0.00,10.00,0.00,0.00
2025,5,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",312.00,98.00,26.33,2.44,26.70,0.00,42.53,3.00,0.00,9036.00,1280.00,1108.00,1236.00,0.00,5412.00
2025,5,F9,Frontier Airlines,MKE,"Milwaukee, WI: General Mitchell International",11.00,3.00,0.75,0.00,0.03,0.00,2.23,0.00,0.00,227.00,47.00,0.00,1.00,0.00,179.00
2025,5,F9,Frontier Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",9.00,4.00,0.08,0.94,0.56,0.00,2.42,0.00,0.00,349.00,2.00,76.00,53.00,0.00,218.00
2025,5,F9,Frontier Airlines,MSO,"Missoula, MT: Missoula Montana",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,16.00,0.00,0.00,0.00,0.00
2025,5,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",57.00,20.00,11.48,0.03,2.78,0.00,5.70,1.00,0.00,1422.00,512.00,6.00,235.00,0.00,669.00
2025,5,F9,Frontier Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",47.00,15.00,3.08,0.76,3.13,0.00,8.03,0.00,0.00,998.00,201.00,22.00,131.00,0.00,644.00
2025,5,F9,Frontier Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",46.00,11.00,3.01,0.00,2.64,0.00,5.35,0.00,0.00,790.00,242.00,0.00,110.00,0.00,438.00
2025,5,F9,Frontier Airlines,OKC,"Oklahoma City, OK: Will Rogers World",55.00,10.00,1.48,3.49,3.25,0.00,1.78,0.00,0.00,563.00,56.00,202.00,165.00,0.00,140.00
2025,5,F9,Frontier Airlines,OMA,"Omaha, NE: Eppley Airfield",19.00,10.00,0.31,1.70,0.53,0.00,7.46,1.00,0.00,463.00,9.00,93.00,30.00,0.00,331.00
2025,5,F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",200.00,39.00,14.16,1.27,5.99,0.00,17.58,2.00,0.00,2792.00,1308.00,113.00,227.00,0.00,1144.00
2025,5,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",246.00,102.00,24.36,4.09,19.44,0.00,54.12,0.00,0.00,11646.00,3083.00,1341.00,1067.00,0.00,6155.00
2025,5,F9,Frontier Airlines,ORF,"Norfolk, VA: Norfolk International",31.00,11.00,2.94,0.00,1.51,0.00,6.55,0.00,0.00,883.00,135.00,0.00,146.00,0.00,602.00
2025,5,F9,Frontier Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",34.00,5.00,1.57,0.00,2.23,0.00,1.20,1.00,0.00,265.00,70.00,0.00,96.00,0.00,99.00
2025,5,F9,Frontier Airlines,PDX,"Portland, OR: Portland International",102.00,19.00,11.79,0.11,0.12,0.00,6.98,3.00,0.00,1133.00,724.00,14.00,3.00,0.00,392.00
2025,5,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",751.00,297.00,56.60,7.81,66.49,0.00,166.10,8.00,0.00,28840.00,5210.00,1202.00,3876.00,0.00,18552.00
2025,5,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",593.00,151.00,36.39,9.18,33.33,0.00,72.10,3.00,0.00,13658.00,2060.00,2345.00,1797.00,0.00,7456.00
2025,5,F9,Frontier Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",31.00,5.00,2.38,0.70,0.09,0.00,1.83,1.00,0.00,403.00,200.00,46.00,6.00,0.00,151.00
2025,5,F9,Frontier Airlines,PNS,"Pensacola, FL: Pensacola International",12.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,151.00,88.00,0.00,0.00,0.00,63.00
2025,5,F9,Frontier Airlines,PSE,"Ponce, PR: Mercedita",19.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,48.00,0.00,0.00,0.00,0.00
2025,5,F9,Frontier Airlines,PSP,"Palm Springs, CA: Palm Springs International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,F9,Frontier Airlines,PWM,"Portland, ME: Portland International Jetport",16.00,4.00,0.90,0.02,0.56,0.00,2.51,0.00,0.00,270.00,35.00,2.00,40.00,0.00,193.00
2025,5,F9,Frontier Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",346.00,82.00,25.16,0.81,17.83,0.00,38.21,1.00,0.00,9545.00,1887.00,32.00,1561.00,0.00,6065.00
2025,5,F9,Frontier Airlines,RNO,"Reno, NV: Reno/Tahoe International",31.00,5.00,2.00,0.00,2.00,0.00,1.00,0.00,0.00,136.00,77.00,0.00,42.00,0.00,17.00
2025,5,F9,Frontier Airlines,RSW,"Fort Myers, FL: Southwest Florida International",64.00,16.00,3.11,1.00,8.85,0.00,3.04,0.00,0.00,735.00,212.00,27.00,334.00,0.00,162.00
2025,5,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",200.00,53.00,16.22,2.05,16.23,0.00,18.50,3.00,0.00,4579.00,1269.00,1126.00,552.00,0.00,1632.00
2025,5,F9,Frontier Airlines,SAT,"San Antonio, TX: San Antonio International",51.00,14.00,4.79,0.01,6.00,0.00,3.19,0.00,0.00,807.00,328.00,1.00,233.00,0.00,245.00
2025,5,F9,Frontier Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",9.00,3.00,1.01,0.00,1.06,0.00,0.93,0.00,0.00,499.00,79.00,0.00,81.00,0.00,339.00
2025,5,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",156.00,24.00,9.35,2.97,2.16,0.00,9.53,2.00,0.00,2713.00,1418.00,173.00,75.00,0.00,1047.00
2025,5,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",362.00,112.00,37.42,4.53,35.72,0.00,34.34,4.00,0.00,6333.00,2140.00,203.00,1669.00,0.00,2321.00
2025,5,F9,Frontier Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",29.00,5.00,0.98,0.00,1.08,0.00,2.93,0.00,0.00,460.00,29.00,0.00,28.00,0.00,403.00
2025,5,F9,Frontier Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",499.00,164.00,53.99,8.91,46.32,0.00,54.78,4.00,0.00,15912.00,5983.00,786.00,3145.00,0.00,5998.00
2025,5,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",220.00,38.00,9.63,0.92,7.46,0.00,19.98,1.00,0.00,3144.00,1001.00,92.00,266.00,0.00,1785.00
2025,5,F9,Frontier Airlines,SMF,"Sacramento, CA: Sacramento International",30.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,17.00,0.00,0.00,0.00,0.00,17.00
2025,5,F9,Frontier Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",93.00,16.00,7.67,0.00,2.15,0.00,6.18,1.00,0.00,1650.00,1124.00,0.00,61.00,0.00,465.00
2025,5,F9,Frontier Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",15.00,2.00,0.00,0.00,0.16,0.00,1.84,0.00,0.00,202.00,0.00,0.00,22.00,0.00,180.00
2025,5,F9,Frontier Airlines,STL,"St. Louis, MO: St Louis Lambert International",69.00,17.00,4.11,1.51,4.64,0.00,6.74,0.00,0.00,1041.00,235.00,61.00,205.00,0.00,540.00
2025,5,F9,Frontier Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",18.00,6.00,0.67,0.00,1.96,0.00,3.37,0.00,0.00,535.00,33.00,0.00,112.00,0.00,390.00
2025,5,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",621.00,173.00,48.26,4.13,45.51,0.00,75.10,9.00,1.00,14345.00,4906.00,542.00,2173.00,0.00,6724.00
2025,5,F9,Frontier Airlines,TTN,"Trenton, NJ: Trenton Mercer",87.00,31.00,6.08,2.37,5.30,0.00,17.25,4.00,1.00,3102.00,399.00,619.00,689.00,0.00,1395.00
2025,5,F9,Frontier Airlines,TUS,"Tucson, AZ: Tucson International",13.00,3.00,1.44,0.00,0.03,0.00,1.53,0.00,0.00,306.00,137.00,0.00,9.00,0.00,160.00
2025,5,F9,Frontier Airlines,TYS,"Knoxville, TN: McGhee Tyson",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,F9,Frontier Airlines,XNA,"Fayetteville, AR: Northwest Arkansas National",10.00,3.00,0.69,1.31,0.15,0.00,0.85,0.00,0.00,445.00,20.00,335.00,37.00,0.00,53.00
2025,5,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",161.00,37.00,10.97,6.70,9.06,0.00,10.28,0.00,1.00,2017.00,331.00,696.00,480.00,0.00,510.00
2025,5,G4,Allegiant Air,ALB,"Albany, NY: Albany International",54.00,16.00,8.17,1.50,3.72,0.00,2.61,0.00,1.00,1487.00,1073.00,104.00,134.00,0.00,176.00
2025,5,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",108.00,20.00,3.48,2.85,5.23,0.00,8.44,0.00,0.00,1455.00,121.00,395.00,322.00,0.00,617.00
2025,5,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",66.00,21.00,4.75,0.06,10.49,0.00,5.69,0.00,0.00,1284.00,233.00,3.00,701.00,0.00,347.00
2025,5,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",266.00,90.00,11.34,11.12,21.08,0.00,46.46,1.00,1.00,7447.00,582.00,2177.00,1811.00,0.00,2877.00
2025,5,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",504.00,83.00,31.81,3.04,18.29,0.00,29.86,0.00,0.00,8729.00,5634.00,223.00,696.00,0.00,2176.00
2025,5,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",49.00,6.00,2.74,1.00,1.28,0.00,0.98,1.00,0.00,305.00,92.00,68.00,31.00,0.00,114.00
2025,5,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",23.00,5.00,0.65,1.67,0.35,0.00,2.33,0.00,0.00,319.00,11.00,173.00,6.00,0.00,129.00
2025,5,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",93.00,8.00,0.91,1.00,1.73,0.00,4.37,0.00,0.00,390.00,61.00,16.00,50.00,0.00,263.00
2025,5,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB MidAmerica St Louis",137.00,32.00,8.36,5.02,11.13,0.00,7.50,0.00,0.00,2853.00,1161.00,466.00,590.00,0.00,636.00
